"","AZ1911.049TE","AZ2008.39TE","TE2004.01.atr"
"ENSG00000059728.11",4007.82513305969,20219.3524157703,5998.03010387922
"ENSG00000059758.8",992.32085960642,1053.86587829373,1377.22748627366
"ENSG00000059769.20",264.452451179501,222.959543725834,141.875008612946
"ENSG00000059804.16",2064.46395475726,26982.6119689656,1795.72918747822
"ENSG00000059915.17",84.540454815832,222.959543725834,123.864351541369
"ENSG00000060069.16",1282.35877513967,2478.71584554772,1093.42406427965
"ENSG00000060138.13",4519.26500904656,4522.96043609819,8995.96854073085
"ENSG00000060140.9",604.864688791248,244.428776276659,233.362302713431
"ENSG00000060237.17",6851.18715386941,8531.14215066821,13021.7920542491
"ENSG00000060303.5",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000060339.14",3684.57740811757,3241.23266876103,2371.97910956128
"ENSG00000060491.16",1328.85337733561,2588.44194636917,1411.80250819802
"ENSG00000060558.4",341.945699812468,2308.56086876356,2502.35563065453
"ENSG00000060566.14",42.9949515746145,8.73024553402319,5.9171723456034
"ENSG00000060642.10",228.472893936162,207.85142942377,295.311617926961
"ENSG00000060656.20",205.777798180547,2498.59376266962,1581.07602213657
"ENSG00000060688.13",672.392911947938,560.096331809002,714.538649789609
"ENSG00000060709.15",38.0045730453559,40.0247683274788,39.5389308918721
"ENSG00000060718.22",6.59111140166079,2.65746471777713,70.5441248686561
"ENSG00000060749.15",1918.338196612,1595.34098647862,1788.5260619343
"ENSG00000060762.19",331.428824126153,285.77646410092,276.582873187413
"ENSG00000060971.18",891.582404031988,1654.17965636596,1524.89162690387
"ENSG00000060982.15",170.350590120205,2470.76467865918,907.583068883054
"ENSG00000061273.18",2402.65647644175,2356.26787279197,3049.79290041488
"ENSG00000061337.15",285.486460627489,143.44100101146,511.409151158473
"ENSG00000061455.11",34.6761979902388,11.2016887228063,162.046185369735
"ENSG00000061492.12",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000061656.10",156.511489636424,161.730871293251,120.262116498344
"ENSG00000061676.15",4158.37886477059,4348.03481863351,5480.1257774648
"ENSG00000061794.13",1293.9824261948,762.057184034155,1485.99473505515
"ENSG00000061918.13",355.230152596764,124.355224997627,1203.63202117856
"ENSG00000061936.9",3131.07100093412,2016.7530026129,1778.44168608883
"ENSG00000061938.19",4007.82513305969,2613.090562677,1975.08699900688
"ENSG00000061987.16",3121.66139160758,2368.1946236472,2541.2524921005
"ENSG00000062038.14",1290.10787588171,1428.36635521136,7909.01778495604
"ENSG00000062096.15",2.65746471777713,2.65746471777713,26.5370227747205
"ENSG00000062194.16",1856.34544590361,3656.28349028289,1805.81356315698
"ENSG00000062282.15",559.476804487374,3295.30059324537,1050.20524443726
"ENSG00000062370.16",91.7386450865956,75.0431804450491,136.111681281532
"ENSG00000062485.19",3143.248142392,2496.20841262242,2258.16976500318
"ENSG00000062524.16",110.009426626044,26.470328311797,48.1957492223166
"ENSG00000062582.14",11.8098804088042,20.8741430851181,8.25831234921571
"ENSG00000062598.18",823.500876836712,1506.28785536767,1382.9899900977
"ENSG00000062650.19",2714.28064081159,3089.36540767671,2192.62134228249
"ENSG00000062716.13",8580.34083873822,16285.9118890445,8476.62361502727
"ENSG00000062725.10",925.346399501898,868.603215798153,1153.93039901172
"ENSG00000062822.14",697.854350115758,366.085335663054,472.511862515416
"ENSG00000063015.20",49.0918138905899,92.5428323977488,51.8014403191828
"ENSG00000063046.17",4028.30486873239,1671.67223306701,3126.86629995255
"ENSG00000063127.16",39.1137460789569,30.4605185261105,75.588980220843
"ENSG00000063169.10",654.68060026641,717.530445133191,828.348465543473
"ENSG00000063176.16",483.64567190805,189.562465647582,386.793447405044
"ENSG00000063177.13",7928.86392639562,2606.72962945442,8646.61723866738
"ENSG00000063180.9",57.4028252743508,23.2743874013685,100.088692583833
"ENSG00000063241.8",550.067113506133,219.778898459542,522.934261009682
"ENSG00000063244.12",4494.91072963823,2812.66483663574,3385.45835269056
"ENSG00000063245.14",3836.79166342037,2636.14894550497,4075.51732635486
"ENSG00000063322.15",767.042990592501,1181.87989058679,1236.76643155582
"ENSG00000063438.17",57.9568052854447,29.662806967129,53.243556920673
"ENSG00000063515.2",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000063587.14",879.40522321255,475.018002382124,567.594016014008
"ENSG00000063601.17",1007.81907797326,711.964600794988,974.572287582819
"ENSG00000063660.9",418.884555597126,886.095837679434,3026.02259939447
"ENSG00000063761.16",266.666563186558,205.465925478901,229.04020700657
"ENSG00000063854.13",702.282425210669,486.944889604578,559.67051593406
"ENSG00000063978.16",1697.48900624297,1752.77417504982,1696.32605034288
"ENSG00000064012.21",1610.58843359378,2881.8399809725,1109.99127641185
"ENSG00000064042.18",829.589470408143,541.808490017453,856.440740151599
"ENSG00000064102.15",772.024570240651,447.188569289477,1024.99426215778
"ENSG00000064115.11",1481.06781581449,846.339875112583,2933.82264283535
"ENSG00000064195.7",2.65746471777713,191.152820161094,126.746111711526
"ENSG00000064199.6",375.710308660705,85.3842395738607,43.1465922990567
"ENSG00000064201.15",32.45641628238,107.654294695292,40.2605530438359
"ENSG00000064205.10",12.9409655905525,12.0167274783282,39.5389308918721
"ENSG00000064218.5",2.65746471777713,5.26033228105671,16.3816304175189
"ENSG00000064225.12",127.171549107315,318.377224623938,229.760556879091
"ENSG00000064270.12",3431.62498531496,1223.22601854401,574.076878301382
"ENSG00000064300.9",20.7812391710007,116.402526954899,465.308652750767
"ENSG00000064309.14",87.8627502237009,133.10297938697,213.912800384372
"ENSG00000064313.12",1963.17223765002,1636.68707929275,1303.03524295828
"ENSG00000064393.16",6697.86590642948,6076.61790398516,6577.16094202891
"ENSG00000064419.13",2522.21388614985,1691.55016069933,2211.34946328013
"ENSG00000064489.23",4.67425614695495,6.16878197762617,5.08266155822263
"ENSG00000064490.14",418.331040602538,233.296606808986,455.94447577755
"ENSG00000064545.15",302.645704485071,141.055323492834,286.667592229563
"ENSG00000064547.14",518.51695078565,1084.08037169565,257.854035933787
"ENSG00000064601.18",1974.24237101063,3565.64020933518,3155.67878548225
"ENSG00000064607.17",3751.55168074676,2811.07460341901,2565.74310830478
"ENSG00000064651.14",5811.70229711191,1622.37497049309,1264.13833335684
"ENSG00000064652.11",121.081875889349,124.355224997627,329.887572244176
"ENSG00000064655.19",258.917164633643,125.945741157901,169.250035123356
"ENSG00000064666.15",2789.55752158479,6393.0742264668,4823.20122209506
"ENSG00000064687.12",1146.74948393418,3669.80047069418,1429.0900182719
"ENSG00000064692.19",109.455791705048,19.2717883232668,625.219418623075
"ENSG00000064703.12",586.598839804289,329.509146586368,427.131589980472
"ENSG00000064726.10",1655.42248814567,975.944269225534,930.633126020199
"ENSG00000064763.11",1058.74178666271,726.276771019613,383.191820612775
"ENSG00000064787.13",7701.37283700965,3443.1922668076,699.412015712961
"ENSG00000064835.11",4.67425614695495,6.16878197762617,4.16810056216763
"ENSG00000064886.14",73.4653034391837,142.645776401679,504.20595473684
"ENSG00000064932.16",4674.80029263984,16908.4879831335,5699.82093775336
"ENSG00000064933.17",672.392911947938,307.245281337004,318.362277897327
"ENSG00000064961.19",1469.4441693408,979.919862328656,1301.59461674605
"ENSG00000064989.13",382.906028376823,323.14805080438,1612.04946887869
"ENSG00000064995.18",484.752697484152,819.305812465429,399.759293820145
"ENSG00000064999.15",1576.82451423095,2200.42498909287,2571.50560620661
"ENSG00000065000.18",7853.03356333286,5532.75828851084,6726.26552236813
"ENSG00000065029.15",658.555168957138,793.066862299235,833.390669220237
"ENSG00000065054.14",1789.92463789115,801.813179831071,2986.40543077655
"ENSG00000065057.9",255.595988034973,86.9750746305465,241.286123904864
"ENSG00000065060.17",1410.21891925879,1945.98759948827,1200.03045462924
"ENSG00000065135.11",2270.92191653566,3813.71655503234,3277.41153528696
"ENSG00000065150.21",4039.37499610832,2819.0257694964,2784.71802158514
"ENSG00000065154.11",3074.61334473183,867.808096561718,1552.26351234087
"ENSG00000065183.16",1714.09421019842,641.198820136793,967.369147174199
"ENSG00000065243.20",2537.71206851543,3606.19115093058,1913.14012729174
"ENSG00000065268.10",377.92437682743,319.172362587648,525.815537656856
"ENSG00000065308.5",2575.90401757425,1231.9723141652,3414.27083704531
"ENSG00000065320.9",411.688858834204,405.046761526349,2920.13671162989
"ENSG00000065325.13",20.2237050815578,7.04060786915327,11.2500311586274
"ENSG00000065328.16",1113.53903584162,344.616724565399,195.903809726574
"ENSG00000065357.20",1744.53708334021,2972.48327189823,3987.6392551088
"ENSG00000065361.15",10828.6833955014,12063.8441076142,4236.14691400566
"ENSG00000065371.17",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000065413.20",1001.17698454935,3812.1263220679,770.723261950974
"ENSG00000065427.14",4514.83695824769,1439.49799875167,2688.91649871423
"ENSG00000065457.10",1102.46888551829,680.159766567675,666.997787079098
"ENSG00000065485.20",1639.9242967349,868.603215798153,1266.29927288394
"ENSG00000065491.8",543.978488373055,895.637266765026,677.082215732365
"ENSG00000065518.8",1021.10326411316,762.057184034155,940.717524858646
"ENSG00000065526.11",9085.69208590018,8359.39701636043,6866.00604657204
"ENSG00000065534.18",2404.31699605799,1608.06286142936,13270.2996766627
"ENSG00000065548.18",1831.9911500955,1592.95563490108,1135.92256276467
"ENSG00000065559.15",517.963438826648,938.573689312437,927.75186908245
"ENSG00000065600.12",216.29507276358,215.007920530881,299.633624643857
"ENSG00000065609.14",4.67425614695495,2.65746471777713,6.7155231458581
"ENSG00000065613.15",6295.46681806074,5316.48662602812,8894.40455404535
"ENSG00000065615.14",400.065032211542,1359.19113630977,460.266404228458
"ENSG00000065618.21",1743.43006978856,455.13984040806,16186.1224372515
"ENSG00000065621.15",811.323688587376,727.867011970325,270.099825588448
"ENSG00000065665.21",318.697846630177,395.505201097438,196.624173567765
"ENSG00000065675.15",121.635487152963,216.598247883791,117.380298356383
"ENSG00000065717.15",267.773618649104,129.126752359622,436.495783790629
"ENSG00000065802.12",701.728915841011,959.246777155513,849.957908190247
"ENSG00000065809.13",3317.60266507262,3700.81001391422,1220.19922678334
"ENSG00000065833.9",893.796436782921,596.671984784395,1199.31014131442
"ENSG00000065882.16",1845.27531150986,2763.3676066212,2853.86799151273
"ENSG00000065883.16",3718.34129768483,4186.62617888758,2912.93358992622
"ENSG00000065911.12",1797.67373236872,878.144646224639,883.092378872311
"ENSG00000065923.10",758.186848242999,927.44202545917,1032.91771407075
"ENSG00000065970.9",1166.67575083211,1154.84588079606,1319.60244403191
"ENSG00000065978.19",3207.45488783358,4649.38394939315,3095.89287784144
"ENSG00000065989.16",838.445605874968,2191.67870445515,857.881369425954
"ENSG00000066027.12",1564.09385570039,1141.32887493155,1377.94779925547
"ENSG00000066032.18",4.67425614695495,7.04060786915327,10.5088275116029
"ENSG00000066044.15",1769.444887921,859.856903901576,1445.65721489664
"ENSG00000066056.14",639.182322496552,251.58514555914,1843.26981485834
"ENSG00000066084.13",3509.11588154563,3638.79092736714,4898.11367231732
"ENSG00000066117.15",1611.69544731742,744.564539812739,1547.22132300288
"ENSG00000066135.13",886.047321987211,1279.67937734394,975.292601606576
"ENSG00000066136.20",1205.97477324099,1286.04031863399,945.03940986772
"ENSG00000066185.13",13.5048461443611,48.7839521409115,14.9222853425463
"ENSG00000066230.12",392.315808032255,133.898220157563,56.1275556176292
"ENSG00000066248.15",427.740792434281,397.890591945943,185.098303361912
"ENSG00000066279.18",1878.48571437668,820.896051640661,254.972666840674
"ENSG00000066294.14",216.29507276358,364.495070078838,659.794622602077
"ENSG00000066322.15",1394.16721481412,1932.47061196128,3090.85069282991
"ENSG00000066336.11",576.08213478327,5595.57248430681,790.171772222081
"ENSG00000066379.15",455.416498274227,256.356048377763,322.684265824712
"ENSG00000066382.16",27.4583623356666,24.0737766302693,52.5225090761151
"ENSG00000066405.13",22245.3039600765,2957.37605686782,459.546082894363
"ENSG00000066422.5",905.973616243982,1151.66540888759,862.923571744056
"ENSG00000066427.24",790.843868495967,692.88170225495,960.886320536542
"ENSG00000066455.13",1703.57758106219,1465.73687191528,1453.58065658277
"ENSG00000066468.22",1700.8100470586,403.456501996364,1055.96775423996
"ENSG00000066557.6",152.636494276056,302.474441386413,254.972666840674
"ENSG00000066583.12",446.560277704838,160.140467818398,482.596351643344
"ENSG00000066629.17",525.712605161448,133.10297938697,2104.0229211525
"ENSG00000066651.20",518.51695078565,665.052464237574,372.386932426653
"ENSG00000066654.14",1003.94452350515,1033.1928014055,1009.14735736043
"ENSG00000066697.14",462.05866067175,452.754459470938,525.09521852485
"ENSG00000066735.14",174.225496917521,187.972109061039,648.989874006456
"ENSG00000066739.12",1726.8248663597,2216.32732469694,2080.9729246739
"ENSG00000066777.9",4170.00249839428,7137.30315794548,3810.44248641258
"ENSG00000066813.14",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000066827.16",534.015280845006,624.501262248568,540.221916260456
"ENSG00000066855.16",757.633339313553,855.881307366831,604.330220056987
"ENSG00000066923.17",65.7116732315185,117.993083258648,91.4422988323937
"ENSG00000066926.11",346.927372326408,420.15421689357,605.050537424362
"ENSG00000066933.16",2803.94868980075,2005.62136639836,2935.98357933773
"ENSG00000067048.17",781.434219880099,1764.70093063324,11.2500311586274
"ENSG00000067057.17",3812.99088911073,3576.77184038094,2337.40411941135
"ENSG00000067064.11",1162.8011990454,900.407981044441,584.161328324461
"ENSG00000067066.17",3736.60700838328,6089.33976624037,3595.06917386379
"ENSG00000067082.15",8295.28509595338,11279.8593885314,8691.99689239354
"ENSG00000067113.17",318.144325262703,105.268356290358,1671.11510806665
"ENSG00000067141.17",2963.91205627728,1902.25616874566,2162.36822335902
"ENSG00000067167.8",1455.05298766696,2446.11606115719,1916.02137720364
"ENSG00000067177.15",388.994710288396,325.533462481225,334.929881936296
"ENSG00000067182.7",2961.69803048271,8405.51376541408,4830.40434232049
"ENSG00000067191.16",291.021707683958,521.135263487728,196.624173567765
"ENSG00000067208.14",1869.6296070371,1626.35055629696,1412.52282112929
"ENSG00000067221.14",389.548226650379,352.568068703957,301.794626546452
"ENSG00000067225.18",34356.0213071968,29012.543971429,27281.0872807029
"ENSG00000067248.10",724.422796114189,978.329625098579,1228.12267264586
"ENSG00000067334.14",1554.68423837608,2322.87297007613,1120.07566586075
"ENSG00000067365.14",645.824442141523,1013.31484084626,495.562116068349
"ENSG00000067369.13",2447.49050570357,2621.83684583771,2920.13671162989
"ENSG00000067445.21",148.207899044508,65.4962924613978,278.023548905054
"ENSG00000067533.6",795.825446772974,341.43618454488,375.988563161084
"ENSG00000067560.12",11577.0238961101,13287.5281633822,13976.9256978883
"ENSG00000067596.12",3138.82009095583,3137.86751767643,2572.22591844358
"ENSG00000067601.8",70.6962658794558,64.7006441055516,46.7532902171146
"ENSG00000067606.17",786.415798684256,1213.68460487635,498.443395992968
"ENSG00000067646.12",170.904149247564,288.957035980617,4.16810056216763
"ENSG00000067704.10",3164.28138666665,2631.37824562276,2253.12757871528
"ENSG00000067715.14",11.8098804088042,14.4471464145686,45.3107115658245
"ENSG00000067798.16",71.2500828957351,55.1516432657506,589.923869920138
"ENSG00000067829.19",1209.29581715911,879.734884556333,844.195390574696
"ENSG00000067836.12",169.797030646163,224.549864438762,180.776072967553
"ENSG00000067840.12",50.7542413829029,25.6717206727102,119.541664563342
"ENSG00000067842.17",8.95096965422146,6.16878197762617,9.01432827650766
"ENSG00000067900.8",2772.39882095096,5481.87083865836,3199.61782563662
"ENSG00000067955.15",1290.10787588171,958.451658442795,1157.53196611984
"ENSG00000067992.15",1303.94555539693,1358.39601879305,1122.23660640471
"ENSG00000068001.14",483.64567190805,383.578239026143,1453.58065658277
"ENSG00000068024.16",1623.31909131902,2632.17336227027,2062.24480229664
"ENSG00000068028.17",508.553733626909,541.808490017453,463.868010460238
"ENSG00000068078.18",396.743936788456,2520.06191300486,2938.1445158391
"ENSG00000068079.7",782.54123741673,737.408456922994,687.886958713216
"ENSG00000068097.14",630.326161513932,780.344944371486,537.340641140782
"ENSG00000068120.15",2511.69726235497,2044.58209278853,1322.48369632469
"ENSG00000068137.15",467.040280840677,423.334731578917,880.211120915838
"ENSG00000068305.17",1610.03492673135,1409.2835371659,2072.32917591136
"ENSG00000068308.13",1882.36026131722,2537.55447982736,1907.37762744836
"ENSG00000068323.17",1621.6585707581,2776.08947249071,2413.75722200345
"ENSG00000068354.16",308.180931347161,294.523031213481,377.429215074181
"ENSG00000068366.20",2347.85932847851,3432.85575208911,3506.47078622359
"ENSG00000068383.19",551.727647418033,1337.7229628636,1192.10700807466
"ENSG00000068394.11",772.578079071977,679.364645494593,569.754970248732
"ENSG00000068400.13",2242.69308125498,2864.347415845,1545.06038470363
"ENSG00000068438.15",1217.59842680473,727.071891499507,916.9471550511
"ENSG00000068489.12",988.446304805481,484.55951272144,239.845431067004
"ENSG00000068615.18",24.678641906473,47.191737750407,174.292693816676
"ENSG00000068650.18",6752.10952470499,15966.2751202435,3668.54100680868
"ENSG00000068654.16",5827.20047407796,2613.090562677,3190.97408005852
"ENSG00000068697.7",2227.19489701496,2694.98757683486,4318.98279927036
"ENSG00000068724.17",1546.93514165877,1985.74344437555,1753.95105861787
"ENSG00000068745.15",1271.2886309497,1507.08297266307,1359.21966136828
"ENSG00000068781.21",10.6729987806223,2.65746471777713,4.16810056216763
"ENSG00000068784.13",1220.36596330631,971.968676028702,576.23783212244
"ENSG00000068796.16",685.1236324229,1119.86068774517,683.565061763706
"ENSG00000068831.19",359.10478043565,930.622500931854,200.225987143118
"ENSG00000068878.15",4870.74153774676,4063.38312753141,3587.14574086167
"ENSG00000068885.15",313.716152399468,240.453007239627,227.59950653793
"ENSG00000068903.20",678.481517749516,737.408456922994,1488.155673556
"ENSG00000068912.14",1566.30788328751,1000.59294499752,1189.94606806997
"ENSG00000068971.14",419.991585517188,840.774039250304,974.572287582819
"ENSG00000068976.14",57.4028252743508,230.911135108931,207.429587712917
"ENSG00000068985.5",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000069011.16",624.791060026308,611.779309163953,8343.36590139899
"ENSG00000069018.18",14.6299939703078,5.26033228105671,9.76396057641128
"ENSG00000069020.18",1552.4702107516,968.788201402988,10891.829613586
"ENSG00000069122.19",1568.52191086761,822.486290790684,3528.80046124876
"ENSG00000069188.17",87.3090410491521,215.007920530881,1040.12085190083
"ENSG00000069206.15",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000069248.12",1446.19687568439,904.383576145875,1135.92256276467
"ENSG00000069275.13",7270.1914273885,2911.25929489263,4197.97037541397
"ENSG00000069329.18",2270.92191653566,3101.29215607719,2450.49314789576
"ENSG00000069345.12",1455.60649466119,500.462020244112,1972.20574922249
"ENSG00000069399.15",1619.99805019361,4769.44653039046,2431.7650288779
"ENSG00000069424.15",632.540201918867,1881.58312823228,686.446326432196
"ENSG00000069431.11",238.990046868261,131.512493295658,2099.70104683699
"ENSG00000069482.7",77.8955377994929,71.8610489675862,51.8014403191828
"ENSG00000069493.15",286.593510610336,372.446395181033,169.250035123356
"ENSG00000069509.6",142.118524737681,194.333523173688,132.509564669441
"ENSG00000069535.14",277.183576190561,64.7006441055516,780.807675231804
"ENSG00000069667.16",474.789465107917,541.013366206006,1089.82249627354
"ENSG00000069696.7",29.6804319097284,29.662806967129,21.4681984930019
"ENSG00000069702.11",1100.25485539365,406.637020845678,1968.60418698364
"ENSG00000069764.9",93.9533915528075,44.0068681102907,11.9883515199173
"ENSG00000069812.11",41.3317350503662,50.3760385792679,2591.67434877886
"ENSG00000069849.11",1327.19285591925,1992.89949633532,1993.09481002595
"ENSG00000069869.16",653.02007073743,552.940221114937,1563.78851640204
"ENSG00000069943.10",151.529348475066,283.391033615966,182.216818334066
"ENSG00000069956.12",1395.27422893036,1115.88509733011,2036.31355556353
"ENSG00000069966.18",313.162630546869,165.70686554715,631.702271298146
"ENSG00000069974.16",1446.75038268746,952.885827342399,746.232538782778
"ENSG00000069998.12",531.801234245521,680.159766567675,415.606419771823
"ENSG00000070010.19",886.047321987211,898.817742970537,1281.4258492226
"ENSG00000070018.9",3353.58058185616,1293.19637746015,2033.43230589977
"ENSG00000070019.5",1293.42891900956,229.320819217707,110.896098135862
"ENSG00000070031.4",12.3760343782987,14.4471464145686,7.49341608204923
"ENSG00000070047.12",3582.73223225584,4287.60596850022,2716.2883626449
"ENSG00000070061.15",2317.41646795293,1016.49531467323,1512.64630936174
"ENSG00000070081.17",1140.66090209616,977.534506477964,1375.06654732164
"ENSG00000070087.14",920.918334993481,1173.9287114974,831.950039623213
"ENSG00000070159.14",2486.23596248109,1553.99489134529,1338.3305835851
"ENSG00000070182.21",157.618627064534,175.249174927078,293.870948135259
"ENSG00000070190.13",328.661222525063,1762.31557952804,1434.85252150354
"ENSG00000070193.4",74.0190972358334,7.04060786915327,210.311018666282
"ENSG00000070214.16",2326.82607943111,1906.23175342026,2348.9291161841
"ENSG00000070269.14",531.247722567597,456.730094180375,417.047066590886
"ENSG00000070366.14",2089.37175302466,1450.62964206324,2215.671337331
"ENSG00000070367.16",714.45963012844,815.330214416086,1085.50061459328
"ENSG00000070371.16",300.43161204132,155.369236273847,385.352796839054
"ENSG00000070388.11",19.6659284688276,19.2717883232668,18.5647647664383
"ENSG00000070404.10",341.392180434593,253.175447359857,515.731067976383
"ENSG00000070413.20",1807.63685375639,2474.74026210632,3066.36007984902
"ENSG00000070423.18",1090.84522713619,767.623024564626,730.385596064946
"ENSG00000070444.15",967.413005793268,1255.82584654598,1318.16181787807
"ENSG00000070476.15",1550.80969002851,2029.47487247066,1027.87551743564
"ENSG00000070495.14",1206.52828056308,1879.19777738132,739.749698995342
"ENSG00000070501.12",265.005979317929,374.036659373832,783.688935950732
"ENSG00000070526.15",4536.97721223039,1084.87548988827,683.565061763706
"ENSG00000070540.13",712.245593040954,729.457252884856,925.590926341562
"ENSG00000070601.10",54.0787373429718,7.04060786915327,48.1957492223166
"ENSG00000070610.14",3225.72059977148,2265.62456426931,1575.31352027199
"ENSG00000070614.15",3269.44760691763,3152.17961562823,10288.2081950997
"ENSG00000070669.17",681.802575182235,249.1996911968,242.726815920648
"ENSG00000070718.12",675.713969740165,456.730094180375,582.000374990344
"ENSG00000070729.14",7.78455525257011,47.9878617546062,52.5225090761151
"ENSG00000070731.11",52.9706212338657,212.622426832921,148.358674075264
"ENSG00000070748.18",3.93121806685128,2.65746471777713,4.16810056216763
"ENSG00000070756.16",20961.7229000908,29736.0998357616,29336.85755759
"ENSG00000070759.17",128.832350814464,204.670756690625,182.937190295702
"ENSG00000070761.8",280.504732035114,130.717247919132,287.387928355588
"ENSG00000070770.9",1037.70849550748,670.618312947552,1221.63985331785
"ENSG00000070778.13",824.054385358211,488.535140708395,1207.9539009837
"ENSG00000070785.17",390.655259288372,396.300331436397,471.791541663419
"ENSG00000070808.16",34.6761979902388,7.04060786915327,66.2196339460696
"ENSG00000070814.20",3147.6761938247,1506.28785536767,1859.11669020255
"ENSG00000070831.17",3967.41916797822,2978.04908794999,4042.38297169864
"ENSG00000070882.13",2991.58737862269,2438.16489417268,2599.59778332548
"ENSG00000070886.12",5.9769747885376,6.16878197762617,5.08266155822263
"ENSG00000070915.9",13.5048461443611,58.33492524283,10.5088275116029
"ENSG00000070950.10",477.003517179115,403.456501996364,275.862535124789
"ENSG00000070961.15",2696.56843334898,6955.22150786117,1481.67285802993
"ENSG00000070985.13",116.652949588594,18.4697695153369,5.08266155822263
"ENSG00000071051.14",984.018242070874,933.007857490928,2009.6619959643
"ENSG00000071054.16",5065.02226202035,9253.10780516379,13139.9232139078
"ENSG00000071073.13",925.346399501898,1616.8091503334,911.904954885914
"ENSG00000071082.11",5988.82431919323,2375.350674132,5335.34306440426
"ENSG00000071127.17",7000.08035045674,12428.0073942979,12330.2925823468
"ENSG00000071189.21",1524.24135789646,2465.99397851501,1265.57895970965
"ENSG00000071203.9",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000071205.12",808.556145592327,944.139520927417,1586.11821123012
"ENSG00000071242.12",2345.09179571997,1405.30794998388,3741.29252707313
"ENSG00000071243.16",229.026429528448,195.923871770926,213.192444643794
"ENSG00000071246.11",1021.10326411316,1171.5433577288,2274.01663611502
"ENSG00000071282.12",738.814033342912,327.918873243322,1642.30260168794
"ENSG00000071462.11",1735.12746811045,1710.63297080336,928.472183322239
"ENSG00000071537.14",3979.04280178332,4122.22174574678,4178.52195005221
"ENSG00000071539.14",682.356084735607,363.699937178473,155.562662373973
"ENSG00000071553.17",1535.86500333594,2130.45471084409,2470.66189130689
"ENSG00000071564.16",2143.0618947007,1039.55374836193,1550.10257405776
"ENSG00000071575.11",1272.39564538333,2196.44940517156,1934.74950147392
"ENSG00000071626.16",3560.59197647315,2170.21055108298,2441.84940067322
"ENSG00000071655.18",847.301740607978,394.7100707019,923.429983568212
"ENSG00000071677.1",3.93121806685128,2.65746471777713,2.65746471777713
"ENSG00000071794.16",1073.68649228041,877.349527051078,618.016247869212
"ENSG00000071859.15",2036.78862289333,2063.66489719096,1619.97290853751
"ENSG00000071889.16",674.606950498155,497.281519666971,909.023697565881
"ENSG00000071894.17",3703.39662526866,2000.85066513777,2292.74475636863
"ENSG00000071909.18",34.6761979902388,9.55980304609276,141.154596438312
"ENSG00000071967.12",748.223686911348,216.598247883791,3400.58490699128
"ENSG00000071991.9",8.95096965422146,4.26990138051775,190.861251809284
"ENSG00000071994.11",694.533293585972,723.891409525183,775.765468741578
"ENSG00000072041.17",2.65746471777713,2.65746471777713,102.970723921952
"ENSG00000072042.13",1282.35877513967,696.857306599496,1207.9539009837
"ENSG00000072062.14",1458.37402962415,1784.57885629043,2994.32886452565
"ENSG00000072071.16",1824.24205586439,1218.45531174483,1367.86341740989
"ENSG00000072080.11",2.65746471777713,2.65746471777713,2.65746471777713
"ENSG00000072110.13",6236.79514877239,20310.7907945504,14155.5630608869
"ENSG00000072121.16",2422.02920523039,3594.26440342283,3150.63660052515
"ENSG00000072133.11",16.872495164381,11.2016887228063,69.8233992535112
"ENSG00000072134.15",650.252521400801,493.305893305057,1687.68229878769
"ENSG00000072135.13",2651.18090132013,2055.71372871802,1089.82249627354
"ENSG00000072163.19",547.853068147748,259.53664605692,1552.26351234087
"ENSG00000072182.12",30.2357576191079,15.2538245970402,12.7243579980441
"ENSG00000072195.15",470.361360202181,180.815477292801,1413.9634469888
"ENSG00000072201.14",247.293030143112,201.490077376265,569.034652186064
"ENSG00000072210.19",2417.04764641304,956.066302280855,1916.7416896806
"ENSG00000072274.13",5643.98988164444,8110.52559438931,1671.11510806665
"ENSG00000072310.17",1967.60029100487,1841.03216311165,1695.60573771651
"ENSG00000072315.3",9.52784889979801,7.04060786915327,17.8376992017874
"ENSG00000072364.13",4053.21265531386,4477.63879902935,7171.4183251472
"ENSG00000072401.15",129.385949756863,283.391033615966,266.498127409758
"ENSG00000072415.9",1267.96758762904,785.115663809688,1285.74772806557
"ENSG00000072422.17",874.423648897286,456.730094180375,909.744011901579
"ENSG00000072444.10",2.65746471777713,4.26990138051775,2.65746471777713
"ENSG00000072501.17",7572.9593750895,4522.16531965945,4448.6389665802
"ENSG00000072506.12",1037.70849550748,430.49088694812,999.783276623908
"ENSG00000072518.20",2989.92685928645,3909.92564892642,3680.06600015631
"ENSG00000072571.20",606.525220092818,415.383443444893,102.250220270617
"ENSG00000072609.17",1189.92306047658,2636.94406215134,1649.50572837724
"ENSG00000072657.9",20.2237050815578,13.6389667251553,27.260297646813
"ENSG00000072682.18",761.507901738542,685.725613770936,1667.51354482391
"ENSG00000072694.20",48.5376416915007,300.884160399109,133.229990419655
"ENSG00000072736.19",1026.08483367819,875.75928868846,1214.43672058216
"ENSG00000072756.17",501.911586551476,578.384163074825,388.95442288234
